Date,High,Low,Open,Close,Volume,Adj Close,date,year
2018-04-23,41.72999954223633,41.022499084472656,41.70750045776367,41.310001373291016,146062000.0,39.44182586669922,2018-04-23,2018
2018-04-24,41.58250045776367,40.30500030517578,41.41749954223633,40.73500061035156,134768000.0,38.89283752441406,2018-04-24,2018
2018-04-25,41.35499954223633,40.602500915527344,40.654998779296875,40.912498474121094,113528400.0,39.06230163574219,2018-04-25,2018
2018-04-26,41.432498931884766,40.842498779296875,41.029998779296875,41.05500030517578,111852000.0,39.19835662841797,2018-04-26,2018
2018-04-27,41.08250045776367,40.157501220703125,41.0,40.58000183105469,142623200.0,38.744834899902344,2018-04-27,2018
2018-04-30,41.814998626708984,40.459999084472656,40.532501220703125,41.314998626708984,169709600.0,39.446598052978516,2018-04-30,2018
2018-05-01,42.29999923706055,41.317501068115234,41.602500915527344,42.275001525878906,214277600.0,40.36318588256836,2018-05-01,2018
2018-05-02,44.4375,43.45000076293945,43.807498931884766,44.14250183105469,266157600.0,42.1462287902832,2018-05-02,2018
2018-05-03,44.375,43.61000061035156,43.970001220703125,44.22249984741211,136272800.0,42.22260665893555,2018-05-03,2018
2018-05-04,46.0625,44.54249954223633,44.5625,45.95750045776367,224805200.0,43.879146575927734,2018-05-04,2018
2018-05-07,46.91749954223633,46.1875,46.29499816894531,46.290000915527344,169805600.0,44.19662094116211,2018-05-07,2018
2018-05-08,46.55500030517578,45.91749954223633,46.247501373291016,46.51250076293945,113611200.0,44.409053802490234,2018-05-08,2018
2018-05-09,46.849998474121094,46.30500030517578,46.63750076293945,46.84000015258789,92844800.0,44.721744537353516,2018-05-09,2018
2018-05-10,47.592498779296875,46.912498474121094,46.935001373291016,47.5099983215332,111957200.0,45.3614387512207,2018-05-10,2018
2018-05-11,47.51499938964844,46.86249923706055,47.372501373291016,47.147499084472656,104848800.0,45.18891906738281,2018-05-11,2018
2018-05-14,47.38249969482422,46.96500015258789,47.252498626708984,47.037498474121094,83115200.0,45.08346939086914,2018-05-14,2018
2018-05-15,46.76750183105469,46.275001525878906,46.69499969482422,46.61000061035156,94780800.0,44.673744201660156,2018-05-15,2018
2018-05-16,47.1150016784668,46.5,46.51750183105469,47.04499816894531,76732400.0,45.09067916870117,2018-05-16,2018
2018-05-17,47.227500915527344,46.59000015258789,47.0,46.747501373291016,69176000.0,44.80553436279297,2018-05-17,2018
2018-05-18,46.95249938964844,46.532501220703125,46.79750061035156,46.57749938964844,73190800.0,44.64259338378906,2018-05-18,2018
2018-05-21,47.317501068115234,46.727500915527344,47.0,46.907501220703125,73603200.0,44.958885192871094,2018-05-21,2018
2018-05-22,47.220001220703125,46.69499969482422,47.095001220703125,46.790000915527344,60962800.0,44.84626388549805,2018-05-22,2018
2018-05-23,47.125,46.439998626708984,46.587501525878906,47.09000015258789,80233600.0,45.133811950683594,2018-05-23,2018
2018-05-24,47.209999084472656,46.5525016784668,47.192501068115234,47.037498474121094,92936000.0,45.08346939086914,2018-05-24,2018
2018-05-25,47.412498474121094,46.912498474121094,47.057498931884766,47.14500045776367,69844000.0,45.186519622802734,2018-05-25,2018
2018-05-29,47.1875,46.717498779296875,46.900001525878906,46.974998474121094,90056400.0,45.02357864379883,2018-05-29,2018
2018-05-30,47.0,46.69499969482422,46.93000030517578,46.875,74762000.0,44.927734375,2018-05-30,2018
2018-05-31,47.057498931884766,46.53499984741211,46.80500030517578,46.717498779296875,109931200.0,44.77677917480469,2018-05-31,2018
2018-06-01,47.564998626708984,46.9375,46.997501373291016,47.560001373291016,93770000.0,45.58427429199219,2018-06-01,2018
2018-06-04,48.35499954223633,47.837501525878906,47.90999984741211,47.95750045776367,105064800.0,45.96527099609375,2018-06-04,2018
2018-06-05,48.48500061035156,48.09000015258789,48.26750183105469,48.32749938964844,86264000.0,46.31989669799805,2018-06-05,2018
2018-06-06,48.52000045776367,47.97999954223633,48.407501220703125,48.494998931884766,83734400.0,46.48044204711914,2018-06-06,2018
2018-06-07,48.54999923706055,48.084999084472656,48.53499984741211,48.3650016784668,85388800.0,46.3558349609375,2018-06-07,2018
2018-06-08,48.0,47.442501068115234,47.79249954223633,47.92499923706055,106627200.0,45.93411636352539,2018-06-08,2018
2018-06-11,47.99250030517578,47.5525016784668,47.837501525878906,47.807498931884766,73234000.0,45.82149124145508,2018-06-11,2018
2018-06-12,48.15250015258789,47.787498474121094,47.84749984741211,48.06999969482422,67644400.0,46.073089599609375,2018-06-12,2018
2018-06-13,48.220001220703125,47.61000061035156,48.10499954223633,47.67499923706055,86553600.0,45.69450378417969,2018-06-13,2018
2018-06-14,47.89250183105469,47.55500030517578,47.88750076293945,47.70000076293945,86440400.0,45.71845626831055,2018-06-14,2018
2018-06-15,47.540000915527344,47.064998626708984,47.50749969482422,47.209999084472656,246876800.0,45.24881362915039,2018-06-15,2018
2018-06-18,47.30500030517578,46.79999923706055,46.970001220703125,47.185001373291016,73939600.0,45.22486114501953,2018-06-18,2018
2018-06-19,46.58250045776367,45.86249923706055,46.28499984741211,46.42250061035156,134314000.0,44.4940299987793,2018-06-19,2018
2018-06-20,46.79999923706055,46.432498931884766,46.587501525878906,46.625,82514800.0,44.6881217956543,2018-06-20,2018
2018-06-21,47.087501525878906,46.23500061035156,46.8125,46.3650016784668,102847600.0,44.43891143798828,2018-06-21,2018
2018-06-22,46.537498474121094,46.17499923706055,46.529998779296875,46.22999954223633,108801600.0,44.309532165527344,2018-06-22,2018
2018-06-25,46.22999954223633,45.182498931884766,45.849998474121094,45.54249954223633,126652400.0,43.65058517456055,2018-06-25,2018
2018-06-26,46.63249969482422,45.6349983215332,45.747501373291016,46.10749816894531,98276800.0,44.192115783691406,2018-06-26,2018
2018-06-27,46.81999969482422,46.00749969482422,46.307498931884766,46.040000915527344,101141200.0,44.12742614746094,2018-06-27,2018
2018-06-28,46.5525016784668,45.95000076293945,46.025001525878906,46.375,69460800.0,44.44850158691406,2018-06-28,2018
2018-06-29,46.79750061035156,45.727500915527344,46.5724983215332,46.27750015258789,90950800.0,44.35505294799805,2018-06-29,2018
2018-07-02,46.82500076293945,45.85499954223633,45.95500183105469,46.79499816894531,70925200.0,44.851051330566406,2018-07-02,2018
2018-07-03,46.98749923706055,45.8849983215332,46.9474983215332,45.97999954223633,55819200.0,44.069915771484375,2018-07-03,2018
2018-07-05,46.602500915527344,46.06999969482422,46.314998626708984,46.349998474121094,66416800.0,44.4245491027832,2018-07-05,2018
2018-07-06,47.10749816894531,46.29999923706055,46.35499954223633,46.99250030517578,69940800.0,45.040348052978516,2018-07-06,2018
2018-07-09,47.66999816894531,47.32500076293945,47.375,47.64500045776367,79026400.0,45.665748596191406,2018-07-09,2018
2018-07-10,47.81999969482422,47.54499816894531,47.6775016784668,47.587501525878906,63756400.0,45.610633850097656,2018-07-10,2018
2018-07-11,47.44499969482422,46.90250015258789,47.125,46.970001220703125,75326000.0,45.01879119873047,2018-07-11,2018
2018-07-12,47.852500915527344,47.32749938964844,47.38249969482422,47.75749969482422,72164400.0,45.77357482910156,2018-07-12,2018
2018-07-13,47.959999084472656,47.724998474121094,47.77000045776367,47.83250045776367,50055600.0,45.845462799072266,2018-07-13,2018
2018-07-16,48.162498474121094,47.60499954223633,47.880001068115234,47.727500915527344,60172400.0,45.74482727050781,2018-07-16,2018
2018-07-17,47.967498779296875,47.29999923706055,47.4375,47.86249923706055,62138000.0,45.87421417236328,2018-07-17,2018
2018-07-18,47.95000076293945,47.48249816894531,47.94499969482422,47.599998474121094,65573600.0,45.62261199951172,2018-07-18,2018
2018-07-19,48.13750076293945,47.42250061035156,47.42250061035156,47.970001220703125,81147200.0,45.977237701416016,2018-07-19,2018
2018-07-20,48.10749816894531,47.54249954223633,47.94499969482422,47.86000061035156,82704800.0,45.8718147277832,2018-07-20,2018
2018-07-23,47.9900016784668,47.38999938964844,47.66999816894531,47.90250015258789,63957600.0,45.91254806518555,2018-07-23,2018
2018-07-24,48.415000915527344,48.01250076293945,48.11249923706055,48.25,74791600.0,46.2456169128418,2018-07-24,2018
2018-07-25,48.712501525878906,48.10749816894531,48.26499938964844,48.70500183105469,66839600.0,46.68172073364258,2018-07-25,2018
2018-07-26,48.9900016784668,48.40250015258789,48.65250015258789,48.5525016784668,76304000.0,46.535552978515625,2018-07-26,2018
2018-07-27,48.79750061035156,47.525001525878906,48.747501373291016,47.744998931884766,96096000.0,45.761600494384766,2018-07-27,2018
2018-07-30,48.04999923706055,47.26750183105469,47.974998474121094,47.477500915527344,84118000.0,45.505210876464844,2018-07-30,2018
2018-07-31,48.03499984741211,47.334999084472656,47.57500076293945,47.5724983215332,157492000.0,45.596256256103516,2018-07-31,2018
2018-08-01,50.439998626708984,49.32749938964844,49.782501220703125,50.375,271742800.0,48.282344818115234,2018-08-01,2018
2018-08-02,52.095001220703125,50.087501525878906,50.14500045776367,51.84749984741211,249616000.0,49.693660736083984,2018-08-02,2018
2018-08-03,52.185001373291016,51.369998931884766,51.75749969482422,51.997501373291016,133789600.0,49.837440490722656,2018-08-03,2018
2018-08-06,52.3125,51.76750183105469,52.0,52.26750183105469,101701600.0,50.09622573852539,2018-08-06,2018
2018-08-07,52.375,51.689998626708984,52.33000183105469,51.77750015258789,102349600.0,49.6265754699707,2018-08-07,2018
2018-08-08,51.95249938964844,51.130001068115234,51.51250076293945,51.8125,90102000.0,49.660133361816406,2018-08-08,2018
2018-08-09,52.44499969482422,51.79999923706055,52.38249969482422,52.220001220703125,93970400.0,50.050697326660156,2018-08-09,2018
2018-08-10,52.275001525878906,51.66749954223633,51.84000015258789,51.88249969482422,98444800.0,49.9016227722168,2018-08-10,2018
2018-08-13,52.73749923706055,51.92499923706055,52.32749938964844,52.217498779296875,103563600.0,50.22383117675781,2018-08-13,2018
2018-08-14,52.63999938964844,52.064998626708984,52.540000915527344,52.4375,82992000.0,50.4354248046875,2018-08-14,2018
2018-08-15,52.685001373291016,52.08250045776367,52.30500030517578,52.560001373291016,115230400.0,50.553253173828125,2018-08-15,2018
2018-08-16,53.45249938964844,52.86750030517578,52.9375,53.33000183105469,114001600.0,51.293853759765625,2018-08-16,2018
2018-08-17,54.48749923706055,53.290000915527344,53.36000061035156,54.39500045776367,141708000.0,52.31819152832031,2018-08-17,2018
2018-08-20,54.79499816894531,53.77750015258789,54.525001525878906,53.8650016784668,121150800.0,51.80842208862305,2018-08-20,2018
2018-08-21,54.29750061035156,53.50749969482422,54.20000076293945,53.7599983215332,104639200.0,51.70743179321289,2018-08-21,2018
2018-08-22,54.09000015258789,53.459999084472656,53.525001525878906,53.76250076293945,76072400.0,51.70984649658203,2018-08-22,2018
2018-08-23,54.26250076293945,53.650001525878906,53.662498474121094,53.872501373291016,75532800.0,51.81563949584961,2018-08-23,2018
2018-08-24,54.224998474121094,53.77750015258789,54.150001525878906,54.040000915527344,73905600.0,51.97674560546875,2018-08-24,2018
2018-08-27,54.685001373291016,54.08250045776367,54.287498474121094,54.48500061035156,82100400.0,52.40475082397461,2018-08-27,2018
2018-08-28,55.1349983215332,54.72999954223633,54.752498626708984,54.92499923706055,91107200.0,52.827945709228516,2018-08-28,2018
2018-08-29,55.872501373291016,54.852500915527344,55.037498474121094,55.744998931884766,109019200.0,53.616641998291016,2018-08-29,2018
2018-08-30,57.064998626708984,55.599998474121094,55.8125,56.25749969482422,195175200.0,54.109580993652344,2018-08-30,2018
2018-08-31,57.217498779296875,56.5,56.627498626708984,56.907501220703125,173360400.0,54.73475646972656,2018-08-31,2018
2018-09-04,57.29499816894531,56.657501220703125,57.102500915527344,57.09000015258789,109560400.0,54.9102897644043,2018-09-04,2018
2018-09-05,57.41749954223633,56.275001525878906,57.247501373291016,56.717498779296875,133332000.0,54.55202102661133,2018-09-05,2018
2018-09-06,56.837501525878906,55.32500076293945,56.557498931884766,55.775001525878906,137160000.0,53.6454963684082,2018-09-06,2018
2018-09-07,56.342498779296875,55.1775016784668,55.462501525878906,55.32500076293945,150479200.0,53.212684631347656,2018-09-07,2018
2018-09-10,55.462501525878906,54.11750030517578,55.23749923706055,54.58250045776367,158066000.0,52.49852752685547,2018-09-10,2018
2018-09-11,56.07500076293945,54.13999938964844,54.502498626708984,55.962501525878906,142996000.0,53.825843811035156,2018-09-11,2018
2018-09-12,56.25,54.959999084472656,56.23500061035156,55.26750183105469,197114800.0,53.15737533569336,2018-09-12,2018
2018-09-13,57.087501525878906,55.64250183105469,55.880001068115234,56.602500915527344,166825600.0,54.44140625,2018-09-13,2018
2018-09-14,56.709999084472656,55.630001068115234,56.4375,55.959999084472656,127997200.0,53.82343292236328,2018-09-14,2018
2018-09-17,55.73749923706055,54.317501068115234,55.537498474121094,54.470001220703125,148780400.0,52.390323638916016,2018-09-17,2018
2018-09-18,55.462501525878906,54.279998779296875,54.4474983215332,54.560001373291016,126286800.0,52.476890563964844,2018-09-18,2018
2018-09-19,54.904998779296875,53.82500076293945,54.625,54.592498779296875,108495200.0,52.508148193359375,2018-09-19,2018
2018-09-20,55.56999969482422,54.787498474121094,55.060001373291016,55.00749969482422,106435200.0,52.90729522705078,2018-09-20,2018
2018-09-21,55.34000015258789,54.3224983215332,55.19499969482422,54.415000915527344,384986800.0,52.33742141723633,2018-09-21,2018
2018-09-24,55.314998626708984,54.157501220703125,54.20500183105469,55.1974983215332,110773600.0,53.090049743652344,2018-09-24,2018
2018-09-25,55.70500183105469,54.92499923706055,54.9375,55.54750061035156,98217600.0,53.42668914794922,2018-09-25,2018
2018-09-26,55.9375,54.939998626708984,55.25,55.10499954223633,95938800.0,53.001075744628906,2018-09-26,2018
2018-09-27,56.61000061035156,55.8849983215332,55.95500183105469,56.23749923706055,120724800.0,54.09033966064453,2018-09-27,2018
2018-09-28,56.459999084472656,56.005001068115234,56.1974983215332,56.435001373291016,91717600.0,54.28030776977539,2018-09-28,2018
2018-10-01,57.35499954223633,56.587501525878906,56.98749923706055,56.814998626708984,94403200.0,54.645790100097656,2018-10-01,2018
2018-10-02,57.5,56.657501220703125,56.8125,57.31999969482422,99152800.0,55.13151168823242,2018-10-02,2018
2018-10-03,58.36750030517578,57.44499969482422,57.51250076293945,58.01750183105469,114619200.0,55.80238723754883,2018-10-03,2018
2018-10-04,58.087501525878906,56.682498931884766,57.69499969482422,56.997501373291016,128168000.0,54.821319580078125,2018-10-04,2018
2018-10-05,57.102500915527344,55.14500045776367,56.9900016784668,56.0724983215332,134322000.0,53.931640625,2018-10-05,2018
2018-10-08,56.20000076293945,55.04999923706055,55.5525016784668,55.942501068115234,118655600.0,53.806602478027344,2018-10-08,2018
2018-10-09,56.817501068115234,55.5625,55.90999984741211,56.717498779296875,107564000.0,54.55202102661133,2018-10-09,2018
2018-10-10,56.587501525878906,54.01250076293945,56.3650016784668,54.09000015258789,167962400.0,52.02482604980469,2018-10-10,2018
2018-10-11,54.875,53.08000183105469,53.630001068115234,53.61249923706055,212497600.0,51.5655632019043,2018-10-11,2018
2018-10-12,55.720001220703125,54.209999084472656,55.10499954223633,55.52750015258789,161351600.0,53.407447814941406,2018-10-12,2018
2018-10-15,55.45750045776367,54.317501068115234,55.290000915527344,54.34000015258789,123164000.0,52.265289306640625,2018-10-15,2018
2018-10-16,55.747501373291016,54.189998626708984,54.73249816894531,55.537498474121094,116736000.0,53.41706466674805,2018-10-16,2018
2018-10-17,55.65999984741211,54.834999084472656,55.57500076293945,55.29750061035156,91541600.0,53.186222076416016,2018-10-17,2018
2018-10-18,54.935001373291016,53.25,54.46500015258789,54.005001068115234,130325200.0,51.94307327270508,2018-10-18,2018
2018-10-19,55.314998626708984,54.35749816894531,54.51499938964844,54.82749938964844,132314800.0,52.73417282104492,2018-10-19,2018
2018-10-22,55.84000015258789,54.73500061035156,54.9474983215332,55.162498474121094,115168400.0,53.05638122558594,2018-10-22,2018
2018-10-23,55.8125,53.67499923706055,53.95750045776367,55.682498931884766,155071200.0,53.55652618408203,2018-10-23,2018
2018-10-24,56.057498931884766,53.6349983215332,55.650001525878906,53.772499084472656,163702000.0,51.71944808959961,2018-10-24,2018
2018-10-25,55.345001220703125,54.1875,54.4275016784668,54.95000076293945,119423200.0,52.851993560791016,2018-10-25,2018
2018-10-26,55.04750061035156,53.16749954223633,53.974998474121094,54.07500076293945,189033600.0,52.010398864746094,2018-10-26,2018
2018-10-29,54.92250061035156,51.522499084472656,54.79750061035156,53.060001373291016,183742000.0,51.03415298461914,2018-10-29,2018
2018-10-30,53.79499816894531,52.317501068115234,52.787498474121094,53.32500076293945,146640000.0,51.28904342651367,2018-10-30,2018
2018-10-31,55.11249923706055,54.154998779296875,54.220001220703125,54.71500015258789,153435600.0,52.6259765625,2018-10-31,2018
2018-11-01,55.59000015258789,54.20249938964844,54.76250076293945,55.55500030517578,233292800.0,53.43390655517578,2018-11-01,2018
2018-11-02,53.412498474121094,51.35749816894531,52.38750076293945,51.869998931884766,365314800.0,49.88959503173828,2018-11-02,2018
2018-11-05,51.09749984741211,49.54249954223633,51.07500076293945,50.397499084472656,264654800.0,48.47330856323242,2018-11-05,2018
2018-11-06,51.18000030517578,50.42250061035156,50.47999954223633,50.942501068115234,127531600.0,48.997520446777344,2018-11-06,2018
2018-11-07,52.51499938964844,51.032501220703125,51.49250030517578,52.48749923706055,133697600.0,50.483516693115234,2018-11-07,2018
2018-11-08,52.529998779296875,51.6875,52.494998931884766,52.122501373291016,101450400.0,50.307376861572266,2018-11-08,2018
2018-11-09,51.502498626708984,50.5625,51.38750076293945,51.11750030517578,137463200.0,49.33736801147461,2018-11-09,2018
2018-11-12,49.962501525878906,48.4474983215332,49.75,48.54249954223633,204542000.0,46.852054595947266,2018-11-12,2018
2018-11-13,49.29499816894531,47.86249923706055,47.907501220703125,48.057498931884766,187531600.0,46.3839225769043,2018-11-13,2018
2018-11-14,48.619998931884766,46.48249816894531,48.474998474121094,46.70000076293945,243204000.0,45.07370376586914,2018-11-14,2018
2018-11-15,47.99250030517578,46.724998474121094,47.09749984741211,47.852500915527344,185915200.0,46.18607711791992,2018-11-15,2018
2018-11-16,48.74250030517578,47.3650016784668,47.625,48.38249969482422,147713200.0,46.697608947753906,2018-11-16,2018
2018-11-19,47.67499923706055,46.247501373291016,47.5,46.46500015258789,167701200.0,44.84689712524414,2018-11-19,2018
2018-11-20,45.36750030517578,43.877498626708984,44.592498779296875,44.244998931884766,271300800.0,42.704200744628906,2018-11-20,2018
2018-11-21,45.067501068115234,44.13750076293945,44.932498931884766,44.19499969482422,124496800.0,42.655948638916016,2018-11-21,2018
2018-11-23,44.150001525878906,43.025001525878906,43.73500061035156,43.0724983215332,94496000.0,41.57252502441406,2018-11-23,2018
2018-11-26,43.73749923706055,42.564998626708984,43.560001373291016,43.654998779296875,179994000.0,42.13474655151367,2018-11-26,2018
2018-11-27,43.692501068115234,42.720001220703125,42.877498626708984,43.560001373291016,165549600.0,42.043052673339844,2018-11-27,2018
2018-11-28,45.3224983215332,43.73249816894531,44.182498931884766,45.23500061035156,184250000.0,43.659732818603516,2018-11-28,2018
2018-11-29,45.70000076293945,44.42499923706055,45.665000915527344,44.88750076293945,167080000.0,43.3243293762207,2018-11-29,2018
2018-11-30,45.08250045776367,44.25749969482422,45.0724983215332,44.64500045776367,158126000.0,43.090274810791016,2018-11-30,2018
2018-12-03,46.23500061035156,45.3025016784668,46.1150016784668,46.20500183105469,163210000.0,44.595943450927734,2018-12-03,2018
2018-12-04,45.59749984741211,44.067501068115234,45.23749923706055,44.17250061035156,165377200.0,42.63422775268555,2018-12-04,2018
2018-12-06,43.69499969482422,42.60499954223633,42.939998626708984,43.68000030517578,172393600.0,42.15887451171875,2018-12-06,2018
2018-12-07,43.622501373291016,42.07500076293945,43.372501373291016,42.122501373291016,169126400.0,40.65562438964844,2018-12-07,2018
2018-12-10,42.522499084472656,40.83250045776367,41.25,42.400001525878906,248104000.0,40.92344665527344,2018-12-10,2018
2018-12-11,42.9474983215332,41.75,42.915000915527344,42.157501220703125,189126800.0,40.68939208984375,2018-12-11,2018
2018-12-12,42.97999954223633,42.255001068115234,42.599998474121094,42.275001525878906,142510800.0,40.802799224853516,2018-12-12,2018
2018-12-13,43.14250183105469,42.38750076293945,42.622501373291016,42.73749923706055,127594400.0,41.249202728271484,2018-12-13,2018
2018-12-14,42.27000045776367,41.31999969482422,42.25,41.369998931884766,162814800.0,39.929317474365234,2018-12-14,2018
2018-12-17,42.087501525878906,40.682498931884766,41.36249923706055,40.98500061035156,177151600.0,39.55773162841797,2018-12-17,2018
2018-12-18,41.88249969482422,41.09749984741211,41.345001220703125,41.51750183105469,135366000.0,40.07168960571289,2018-12-18,2018
2018-12-19,41.86249923706055,39.772499084472656,41.5,40.22249984741211,196189200.0,38.82178497314453,2018-12-19,2018
2018-12-20,40.52750015258789,38.82500076293945,40.099998474121094,39.20750045776367,259092000.0,37.84212875366211,2018-12-20,2018
2018-12-21,39.540000915527344,37.407501220703125,39.21500015258789,37.682498931884766,382978400.0,36.370235443115234,2018-12-21,2018
2018-12-24,37.88750076293945,36.647499084472656,37.037498474121094,36.70750045776367,148676800.0,35.42919158935547,2018-12-24,2018
2018-12-26,39.307498931884766,36.68000030517578,37.07500076293945,39.29249954223633,234330000.0,37.924171447753906,2018-12-26,2018
2018-12-27,39.192501068115234,37.51750183105469,38.959999084472656,39.037498474121094,212468400.0,37.67804718017578,2018-12-27,2018
2018-12-28,39.630001068115234,38.63750076293945,39.375,39.057498931884766,169165600.0,37.697349548339844,2018-12-28,2018
2018-12-31,39.84000015258789,39.119998931884766,39.63249969482422,39.435001373291016,140014000.0,38.061710357666016,2018-12-31,2018
2019-01-02,39.712501525878906,38.557498931884766,38.72249984741211,39.47999954223633,148158800.0,38.10513687133789,2019-01-02,2019
2019-01-03,36.43000030517578,35.5,35.994998931884766,35.54750061035156,365248800.0,34.30958557128906,2019-01-03,2019
2019-01-04,37.13750076293945,35.95000076293945,36.13249969482422,37.064998626708984,234428400.0,35.77423858642578,2019-01-04,2019
2019-01-07,37.20750045776367,36.474998474121094,37.17499923706055,36.98249816894531,219111200.0,35.69460678100586,2019-01-07,2019
2019-01-08,37.95500183105469,37.130001068115234,37.38999938964844,37.6875,164101200.0,36.37506103515625,2019-01-08,2019
2019-01-09,38.63249969482422,37.407501220703125,37.8224983215332,38.32749938964844,180396400.0,36.99277877807617,2019-01-09,2019
2019-01-10,38.49250030517578,37.71500015258789,38.125,38.45000076293945,143122800.0,37.11100769042969,2019-01-10,2019
2019-01-11,38.42499923706055,37.877498626708984,38.220001220703125,38.0724983215332,108092800.0,36.746646881103516,2019-01-11,2019
2019-01-14,37.817501068115234,37.30500030517578,37.712501525878906,37.5,129756800.0,36.194087982177734,2019-01-14,2019
2019-01-15,38.34749984741211,37.51250076293945,37.567501068115234,38.26750183105469,114843600.0,36.93486785888672,2019-01-15,2019
2019-01-16,38.970001220703125,38.25,38.27000045776367,38.73500061035156,122278800.0,37.38608932495117,2019-01-16,2019
2019-01-17,39.415000915527344,38.314998626708984,38.54999923706055,38.96500015258789,119284800.0,37.608070373535156,2019-01-17,2019
2019-01-18,39.470001220703125,38.994998931884766,39.375,39.20500183105469,135004000.0,37.83971405029297,2019-01-18,2019
2019-01-22,39.182498931884766,38.154998779296875,39.102500915527344,38.32500076293945,121576000.0,36.990360260009766,2019-01-22,2019
2019-01-23,38.78499984741211,37.92499923706055,38.537498474121094,38.47999954223633,92522400.0,37.139957427978516,2019-01-23,2019
2019-01-24,38.619998931884766,37.935001373291016,38.52750015258789,38.17499923706055,101766000.0,36.8455810546875,2019-01-24,2019
2019-01-25,39.532501220703125,38.58000183105469,38.869998931884766,39.439998626708984,134142000.0,38.0665283203125,2019-01-25,2019
2019-01-28,39.08250045776367,38.415000915527344,38.9474983215332,39.07500076293945,104768400.0,37.71424102783203,2019-01-28,2019
2019-01-29,39.532501220703125,38.52750015258789,39.0625,38.66999816894531,166348800.0,37.32334518432617,2019-01-29,2019
2019-01-30,41.537498474121094,40.057498931884766,40.8125,41.3125,244439200.0,39.87382507324219,2019-01-30,2019
2019-01-31,42.25,41.13999938964844,41.52750015258789,41.61000061035156,162958400.0,40.160953521728516,2019-01-31,2019
2019-02-01,42.244998931884766,41.48249816894531,41.7400016784668,41.630001068115234,130672400.0,40.18027114868164,2019-02-01,2019
2019-02-04,42.915000915527344,41.81999969482422,41.852500915527344,42.8125,125982000.0,41.32158279418945,2019-02-04,2019
2019-02-05,43.77000045776367,43.087501525878906,43.21500015258789,43.54499816894531,144406400.0,42.0285758972168,2019-02-05,2019
2019-02-06,43.89250183105469,43.212501525878906,43.662498474121094,43.560001373291016,112958400.0,42.043052673339844,2019-02-06,2019
2019-02-07,43.48500061035156,42.584999084472656,43.099998474121094,42.73500061035156,126966800.0,41.246788024902344,2019-02-07,2019
2019-02-08,42.665000915527344,42.10499954223633,42.247501373291016,42.602500915527344,95280000.0,41.29525375366211,2019-02-08,2019
2019-02-11,42.8025016784668,42.3125,42.76250076293945,42.35749816894531,83973600.0,41.05777359008789,2019-02-11,2019
2019-02-12,42.75,42.42499923706055,42.525001525878906,42.72249984741211,89134000.0,41.41157531738281,2019-02-12,2019
2019-02-13,43.119998931884766,42.47999954223633,42.84749984741211,42.54499816894531,89960800.0,41.239505767822266,2019-02-13,2019
2019-02-14,42.814998626708984,42.345001220703125,42.4275016784668,42.70000076293945,87342800.0,41.38976287841797,2019-02-14,2019
2019-02-15,42.92499923706055,42.4375,42.8125,42.60499954223633,98507200.0,41.297672271728516,2019-02-15,2019
2019-02-19,42.86000061035156,42.372501373291016,42.4275016784668,42.73249816894531,75891200.0,41.4212646484375,2019-02-19,2019
2019-02-20,43.33000183105469,42.747501373291016,42.79750061035156,43.00749969482422,104457600.0,41.68782424926758,2019-02-20,2019
2019-02-21,43.092498779296875,42.57500076293945,42.95000076293945,42.76499938964844,68998800.0,41.452762603759766,2019-02-21,2019
2019-02-22,43.25,42.845001220703125,42.89500045776367,43.24250030517578,75652800.0,41.91561508178711,2019-02-22,2019
2019-02-25,43.967498779296875,43.48749923706055,43.540000915527344,43.557498931884766,87493600.0,42.220943450927734,2019-02-25,2019
2019-02-26,43.82500076293945,43.29249954223633,43.4275016784668,43.58250045776367,68280800.0,42.24518585205078,2019-02-26,2019
2019-02-27,43.75,43.182498931884766,43.3025016784668,43.717498779296875,111341600.0,42.376033782958984,2019-02-27,2019
2019-02-28,43.727500915527344,43.22999954223633,43.58000183105469,43.287498474121094,112861600.0,41.959232330322266,2019-02-28,2019
2019-03-01,43.787498474121094,43.22249984741211,43.56999969482422,43.74250030517578,103544800.0,42.400272369384766,2019-03-01,2019
2019-03-04,44.4375,43.49250030517578,43.92250061035156,43.962501525878906,109744800.0,42.61351776123047,2019-03-04,2019
2019-03-05,44.0,43.6349983215332,43.98500061035156,43.88249969482422,78949600.0,42.53597640991211,2019-03-05,2019
2019-03-06,43.872501373291016,43.48500061035156,43.66749954223633,43.630001068115234,83241600.0,42.29121780395508,2019-03-06,2019
2019-03-07,43.61000061035156,43.005001068115234,43.467498779296875,43.125,99185600.0,41.80172348022461,2019-03-07,2019
2019-03-08,43.26750183105469,42.375,42.58000183105469,43.227500915527344,95997600.0,41.90107727050781,2019-03-08,2019
2019-03-11,44.779998779296875,43.837501525878906,43.872501373291016,44.724998474121094,128044000.0,43.35261917114258,2019-03-11,2019
2019-03-12,45.66749954223633,44.842498779296875,45.0,45.227500915527344,129870400.0,43.83970642089844,2019-03-12,2019
2019-03-13,45.82500076293945,45.22999954223633,45.5625,45.4275016784668,124130000.0,44.033573150634766,2019-03-13,2019
2019-03-14,46.025001525878906,45.63999938964844,45.974998474121094,45.932498931884766,94318000.0,44.523075103759766,2019-03-14,2019
2019-03-15,46.83250045776367,45.935001373291016,46.212501525878906,46.529998779296875,156171600.0,45.102230072021484,2019-03-15,2019
